id,date,ticker,tweet,word_count_raw,clean_text,word_count_clean
107556,10/12/2020,TSLA,$TSLA I’m so glad I bought some $565 calls today!!!! I can’t breaf!!!!🤑😂🤑😂🤑🚀🚀🚀🚀🚀🚀,13,tsla im so glad i bought some calls today i cant breaf,12
107557,10/12/2020,AMZN,"$AMZN Maybe I'll get my $3,025 fill tomorrow 🤷‍♂️",9,amzn maybe ill get my fill tomorrow,7
107558,10/12/2020,BAC,$BAC Closed at high of day on highest volume of the day. Huge bullish momentum leading into tomorrow. ✊🏼,19,bac closed at high of day on highest volume of the day huge bullish momentum leading into tomorrow,18
107559,10/12/2020,TSLA,$TSLA I have a feeling the bears are sitting on a powder keg. 💥 💥 💥,16,tsla i have a feeling the bears are sitting on a powder keg,13
107560,10/12/2020,ABNB,$ABNB if your bearish your thinking short term. If you don’t see the long term potential here you don’t travel. Simple as that 🤷🏻‍♂️,24,abnb if your bearish your thinking short term if you dont see the long term potential here you dont travel simple as that,23
107561,10/12/2020,TSLA,$TSLA 4hr fib in around the 50% TP -23% $700 let go 🤘🏽🤘🏽,13,tsla hr fib in around the tp let go,9
107562,10/12/2020,TSLA,$TSLA told this will be green today but bears 🐻 don’t listen 👂 🤦🏻‍♂️,14,tsla told this will be green today but bears dont listen,11
107563,10/12/2020,TSLA,$TSLA grabbed 12/18 calls just before it went up at 589😭🤝🚀,11,tsla grabbed calls just before it went up at,9
107564,10/12/2020,DIS,$DIS This weeks new play on Feb expiration is baking nicely in after hours on some stellar investor day news 😎 👨‍🍳 🔥 🍞,25,dis this weeks new play on feb expiration is baking nicely in after hours on some stellar investor day news,20
107565,10/12/2020,TSLA,$TSLA Found a new use for those downgrades  😁,10,tsla found a new use for those downgrades,8
107566,10/12/2020,TSLA,$TSLA I suspect entire market up tomorrow if vaccine approved 💉,11,tsla i suspect entire market up tomorrow if vaccine approved,10
107567,10/12/2020,BA,$BA Pfizer shot gets nod from FDA advisers as agency decision nears🍷🍀🙏,12,ba pfizer shot gets nod from fda advisers as agency decision nears,12
107568,10/12/2020,PFE,$PFE 😂😂 bulls thought an approval was gonna allow them to quit their Amazon warehouse jobs 😂😂🤣,17,pfe bulls thought an approval was gonna allow them to quit their amazon warehouse jobs,15
107569,10/12/2020,TSLA,$TSLA   What happened today?  Thought we were crashing ?Darn bears foiled again!  🤣,17,tsla what happened today thought we were crashing darn bears foiled again,12
107570,10/12/2020,PFE,$PFE need to buy insurance for their vaccine and pay for the bill if something goes wrong. 😂😂😂  even though I am not going to be the Mice,29,pfe need to buy insurance for their vaccine and pay for the bill if something goes wrong even though i am not going to be the mice,27
107571,10/12/2020,TSLA,$TSLA some consolidation here! Looks like she wants higher. $680 tomorrow ez!👍🏽,12,tsla some consolidation here looks like she wants higher tomorrow ez,11
107572,11/12/2020,TSLA,"$TSLA Buy the rumor, buy the news, just freakin buy everything🤑🤑🤑",11,tsla buy the rumor buy the news just freakin buy everything,11
107573,11/12/2020,ABNB,$ABNB going to 160 tommorow. Positive vaccine news and the majority of buyers today were 144 and above. Get ready for the 🚀,23,abnb going to tommorow positive vaccine news and the majority of buyers today were and above get ready for the,20
107574,11/12/2020,TSLA,$TSLA Tiny Tim won’t be coming home this Xmas for the poor ole Tesla shorts ...will you 🤪🤪ever learn,19,tsla tiny tim wont be coming home this xmas for the poor ole tesla shorts will you ever learn,19
107575,11/12/2020,DIS,$DIS this is going to go crazy tmm morning opening time 🤩,12,dis this is going to go crazy tmm morning opening time,11
107576,11/12/2020,DIS,$DIS what more is there to say? ⬆️ 🆙,9,dis what more is there to say,7
107577,11/12/2020,TSLA,$TSLA paid for my model S and it looks like this position will pay for my Cyber Truck 🛻😎 #PT1000,20,tsla paid for my model s and it looks like this position will pay for my cyber truck pt,19
107578,11/12/2020,ABNB,$ABNB the days of renting a shoebox room at a chain hotel with (1) Queen bed and a small prison bar of soap and a window you can’t open are over. 1980 called they want their hotel business model back! 🤩💸,41,abnb the days of renting a shoebox room at a chain hotel with queen bed and a small prison bar of soap and a window you cant open are over called they want their hotel business model back,38
107579,11/12/2020,TSLA,$TSLA less than 10 days til Tesla December 21 Monday $1000🥳🥳🤑,11,tsla less than days til tesla december monday,8
107580,11/12/2020,TSLA,$TSLA,2,tsla,1
107581,11/12/2020,PFE,$PFE alright. I was bullish. But someone made a “not so nice comment to me. I’m buying puts to show them. In your face!! Haha.!!! So Queen A.  This ones for you! 😘😉,34,pfe alright i was bullish but someone made a not so nice comment to me im buying puts to show them in your face haha so queen a this ones for you,32
107582,11/12/2020,DIS,$DIS I bough in the 90’s during the Covid crash and I’m and glad I did. Looks like a few of these today🥩🥃!!!,23,dis i bough in the s during the covid crash and im and glad i did looks like a few of these today,23
107583,11/12/2020,TSLA,$TSLA are we there yet ! I just added two more calls !🚀🤞🏼🤞🏼,13,tsla are we there yet i just added two more calls,11
107584,11/12/2020,TSLA,$TSLA soon to be green 6 mins to go 😎,10,tsla soon to be green mins to go,8
107585,11/12/2020,PFE,$PFE took a loss on calls at the open flip the burger and bam😇,14,pfe took a loss on calls at the open flip the burger and bam,14
107586,11/12/2020,FB,$FB,2,fb,1
107587,11/12/2020,AAPL,$AAPL some of you really need to stop trading 😂😂😂,10,aapl some of you really need to stop trading,9
107588,11/12/2020,TSLA,$TSLA there she goes. Papa Elon will guide you towards a bright and wealthy future 💰🚀,16,tsla there she goes papa elon will guide you towards a bright and wealthy future,15
107589,11/12/2020,PFE,$PFE called ot still at 41 👏,7,pfe called ot still at,5
107590,11/12/2020,HD,$HD don't know if this will bounce to be worth while 🤷🏽‍♂️,12,hd dont know if this will bounce to be worth while,11
107591,11/12/2020,PFE,$PFE  this vaccine 💉 has people like,8,pfe this vaccine has people like,6
107592,11/12/2020,CCL,$CCL sorry about your calls bulls 😭,7,ccl sorry about your calls bulls,6
107593,11/12/2020,TSLA,$TSLA got the 620 CALLS here🔥🔥🔥🔥🔥,6,tsla got the calls here,5
107594,11/12/2020,CCL,$CCL This Is Exactly What Happens When You Ignore The Blatant Fact That There’s Still Hesitation On When/How Cruising Will Be Resumed 😭,23,ccl this is exactly what happens when you ignore the blatant fact that theres still hesitation on whenhow cruising will be resumed,22
107595,11/12/2020,TSLA,"$TSLA SpaceX SXM-7 MISSION, take this stock with you 🚀🚀🚀",10,tsla spacex sxm mission take this stock with you,9
107596,11/12/2020,TSLA,$TSLA this is how some bears must feel today 😂😂 accomplished they finally got it right 2 days out of the last month,23,tsla this is how some bears must feel today accomplished they finally got it right days out of the last month,21
107597,11/12/2020,PFE,$PFE buy the rumors sell the news I knew it 😂😂😂,11,pfe buy the rumors sell the news i knew it,10
107598,11/12/2020,DIS,$DIS got in first 5 min. Did not expect this 😂😂,11,dis got in first min did not expect this,9
107599,11/12/2020,CCL,$CCL Nice earnings is coming up 🎉🎉🎉🎉   What earnings just debt 👍👍👍👍〽️〽️❤️,14,ccl nice earnings is coming up what earnings just debt,10
107600,11/12/2020,DIS,$DIS 300 by EOY? 😂 Why not,7,dis by eoy why not,5
107601,11/12/2020,ABNB,$ABNB Accept your stupidity and move on 🤣,8,abnb accept your stupidity and move on,7
107602,11/12/2020,CCL,$CCL welcome to the power hour 🤡,7,ccl welcome to the power hour,6
107603,11/12/2020,PFE,$PFE Flushed my A$$ on this POS. Hope the FDA burns in hell. Good luck to all the BAG holders. Stock is FRAUD like the CEO 🖕🏽,27,pfe flushed my a on this pos hope the fda burns in hell good luck to all the bag holders stock is fraud like the ceo,26
107604,11/12/2020,ABNB,$ABNB those bag whores thought process lol 😂,8,abnb those bag whores thought process lol,7
107605,11/12/2020,DIS,$DIS all these bears at the beginning of the week saying its going down to $140’s 🤣😂,17,dis all these bears at the beginning of the week saying its going down to s,16
107606,11/12/2020,ABNB,$ABNB waiting for triple down,5,abnb waiting for triple down,5
107607,11/12/2020,ABNB,$ABNB 😂 reminds of Uber 😂 they own nothing but valued as if they own,15,abnb reminds of uber they own nothing but valued as if they own,13
107608,11/12/2020,MSFT,$MSFT Damn this 209-210 support is super strong 💪. You can always buy the dip there and guarantee gains.. But we have been stuck in this $210-215 range for far too long. Can we get big news and gap up?,40,msft damn this support is super strong you can always buy the dip there and guarantee gains but we have been stuck in this range for far too long can we get big news and gap up,37
107609,11/12/2020,AMZN,$AMZN Monday it's gonna breakout to $3118🚀🚀,7,amzn monday its gonna breakout to,6
107610,11/12/2020,TSLA,$TSLA Wasn't Tesla a tech company? I don't understand 😂😂😂😂😂😂,10,tsla wasnt tesla a tech company i dont understand,9
107611,11/12/2020,DIS,"$DIS Damn, I expected a drop off at market open or during day. Really held strong! Poor sad shorts. 🤭 And this is my post Covid play so more to come!",31,dis damn i expected a drop off at market open or during day really held strong poor sad shorts and this is my post covid play so more to come,30
107612,12/12/2020,ABNB,$ABNB I hope this tanks to $40 for a good laugh. A meme will be made from IPO hypes. All hype and overvalued  🤣,25,abnb i hope this tanks to for a good laugh a meme will be made from ipo hypes all hype and overvalued,22
107613,12/12/2020,PFE,$PFE Approval = RED on Monday right? 📉,8,pfe approval red on monday right,6
107614,12/12/2020,PFE,$PFE Get ready for the  bad weekend news about the side effects. 😱  This is not fully approved by the FDA.,23,pfe get ready for the bad weekend news about the side effects this is not fully approved by the fda,20
107615,12/12/2020,TSLA,$TSLA I wonder bulls next fortune telling : tsla will lauch evaccine and cure cv . Elon is god and he will create that 🤣🤣,25,tsla i wonder bulls next fortune telling tsla will lauch evaccine and cure cv elon is god and he will create that,22
107616,12/12/2020,ABNB,$ABNB people actually buying here ? 🧐🤧,7,abnb people actually buying here,5
107617,12/12/2020,ABNB,$ABNB ppl promoting and investing in peeping toms Airbnb.. 👀 👀👀should go some DD 🤷🏻‍♂️,15,abnb ppl promoting and investing in peeping toms airbnb should go some dd,13
107618,12/12/2020,DIS,$DIS Rest In Peace bears 🪦. Rsi breakout and ascending triangle . Vaccine news hopefully Christmas rally,17,dis rest in peace bears rsi breakout and ascending triangle vaccine news hopefully christmas rally,15
107619,12/12/2020,PFE,"$PFE everyone thinking vaccine news distribution, that was already priced in, will take this thing to the 🌙.  I guess if your moon is 42 then yeah, pack your bags.",31,pfe everyone thinking vaccine news distribution that was already priced in will take this thing to the i guess if your moon is then yeah pack your bags,28
107620,12/12/2020,TSLA,$TSLA,2,tsla,1
107621,12/12/2020,ABNB,$ABNB Sorry bulls but the vaccine news benefit beaten down stocks like AAL which is still half of its price pre covid not fresh IPOs that doubled the first minute. 😂,31,abnb sorry bulls but the vaccine news benefit beaten down stocks like aal which is still half of its price pre covid not fresh ipos that doubled the first minute,30
107622,14/12/2020,ABNB,$ABNB 😂😂😂🤣🤣 at everyone who bought this overpriced piece of shit. You deserve these red days coming.,17,abnb at everyone who bought this overpriced piece of shit you deserve these red days coming,16
107623,14/12/2020,ABNB,$ABNB these airbnb daytraders are getting rekt 😂,8,abnb these airbnb daytraders are getting rekt,7
107624,14/12/2020,ABNB,$ABNB  5 alarm fire 🔥🔥🔥🔥🔥 up 8n here..quick stop duck and roll!!!🤣🤣,13,abnb alarm fire up n herequick stop duck and roll,10
107625,14/12/2020,ABNB,$ABNB get down to 50 where you belong.,8,abnb get down to where you belong,7
107626,14/12/2020,ABNB,"$ABNB See u ~$70, but still will not add (maybe)....🧐",10,abnb see u but still will not add maybe,9
107627,14/12/2020,AAPL,$AAPL sold short at $122.38 👍🏼🤑,6,aapl sold short at,4
107628,14/12/2020,ABNB,$ABNB 🤣🤣🤣🤣🤣 back to 60 we go?,7,abnb back to we go,5
107629,14/12/2020,PFE,$PFE 😱😱😱 told you the news keeps getting worse. The Pfizer vaccine rolling out today is already outdated.  Covid live updates: New virus variant spreading in UK; Pfizer vaccine ships out in U.S.,34,pfe told you the news keeps getting worse the pfizer vaccine rolling out today is already outdated covid live updates new virus variant spreading in uk pfizer vaccine ships out in us,32
